file_path,relative_path,file_name,run_key,subject_id,session_id,run_id,difficulty_level,detected_modality,extracted_modality,source_tag,row_count,numeric_column_count,feature_count,status
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,eye_tracking,eye_tracking,lslhtcviveeye,98246,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,respiration,respiration,lslrespitrace,397312,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,ecg,ecg,lslshimmerecg,49612,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,eda,eda,lslshimmereda,394953,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,emg,emg,lslshimmeremg,49428,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,respiration,respiration,lslshimmerresp,49612,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,unknown,unknown,lslshimmertorsoacc,49422,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-005.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,performance,performance,perfmetric,2076,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,xplane,xplane,lslxp11xpcac,2148,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-005\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-005/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-005_dat.csv,sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,ses-20211219,run-005,level-03B,head_movement,head_movement,lslxp11xpcplt,2148,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_ocuevts_level-03B_run-011.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_ocuevts_level-03B_run-011.csv,sub-cp039_ses-20211219_ocuevts_level-03B_run-011.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,eye_tracking,eye_tracking,ocuevts,25732,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,eye_tracking,eye_tracking,lslhtcviveeye,25734,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,respiration,respiration,lslrespitrace,103424,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,ecg,ecg,lslshimmerecg,13007,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,eda,eda,lslshimmereda,103919,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,emg,emg,lslshimmeremg,12974,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,respiration,respiration,lslshimmerresp,13007,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,unknown,unknown,lslshimmertorsoacc,12977,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-011.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-011.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-03B_run-011.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,performance,performance,perfmetric,402,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,xplane,xplane,lslxp11xpcac,471,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-03B_run-011\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp039/ses-20211219/level-03B_run-011/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-03B_run-011_dat.csv,sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,ses-20211219,run-011,level-03B,head_movement,head_movement,lslxp11xpcplt,471,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_ocuevts_level-04B_run-004.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_ocuevts_level-04B_run-004.csv,sub-cp039_ses-20211219_ocuevts_level-04B_run-004.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,eye_tracking,eye_tracking,ocuevts,45334,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,eye_tracking,eye_tracking,lslhtcviveeye,45336,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,respiration,respiration,lslrespitrace,186368,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,ecg,ecg,lslshimmerecg,23236,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,eda,eda,lslshimmereda,185463,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,emg,emg,lslshimmeremg,23180,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,respiration,respiration,lslshimmerresp,23236,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,unknown,unknown,lslshimmertorsoacc,23196,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-004.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-004.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-004.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,performance,performance,perfmetric,688,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,xplane,xplane,lslxp11xpcac,916,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-004\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-004/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-004_dat.csv,sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,ses-20211219,run-004,level-04B,head_movement,head_movement,lslxp11xpcplt,916,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_ocuevts_level-04B_run-006.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_ocuevts_level-04B_run-006.csv,sub-cp039_ses-20211219_ocuevts_level-04B_run-006.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,eye_tracking,eye_tracking,ocuevts,140371,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,eye_tracking,eye_tracking,lslhtcviveeye,140373,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslrespitrace_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,respiration,respiration,lslrespitrace,570368,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerecg_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,ecg,ecg,lslshimmerecg,71238,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmereda_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,eda,eda,lslshimmereda,567137,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmeremg_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,emg,emg,lslshimmeremg,71048,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmerresp_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,respiration,respiration,lslshimmerresp,71238,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,unknown,unknown,lslshimmertorsoacc,71062,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-006.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-006.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11_feat-perfmetric_level-04B_run-006.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,performance,performance,perfmetric,2872,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,xplane,xplane,lslxp11xpcac,2950,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-006\sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-006/sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-006_dat.csv,sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,ses-20211219,run-006,level-04B,head_movement,head_movement,lslxp11xpcplt,2950,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-009\sub-cp039_ses-20211219_ocuevts_level-04B_run-009.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-009/sub-cp039_ses-20211219_ocuevts_level-04B_run-009.csv,sub-cp039_ses-20211219_ocuevts_level-04B_run-009.csv,sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,ses-20211219,run-009,level-04B,eye_tracking,eye_tracking,ocuevts,49108,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp039\ses-20211219\level-04B_run-009\sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-009_dat.csv,task-ils/sub-cp039/ses-20211219/level-04B_run-009/sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-009_dat.csv,sub-cp039_ses-20211219_task-ils_stream-lslhtcviveeye_feat-chunk_level-04B_run-009_dat.csv,sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,ses-20211219,run-009,level-04B,eye_tracking,eye_tracking,lslhtcviveeye,49110,26,393,processed
