file_path,relative_path,file_name,extension,file_size_mb,subject_id,session_id,difficulty_level,run_id,run_key,detected_modality,modality_detection_method,is_readable,read_error,row_count_if_csv,column_count_if_csv,first_columns_if_csv,mat_keys_if_mat
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,csv,4.695557,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,unknown,unclassified_filename,True,,63740,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-008\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-008/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,csv,5.080431,sub-cp037,ses-20210113,level-02B,run-008,sub-cp037_ses-20210113_level-02B_run-008,unknown,unclassified_filename,True,,68526,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-008\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-008/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-02B,run-008,sub-cp037_ses-20210113_level-02B_run-008,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-010\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-010/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,csv,4.540009,sub-cp037,ses-20210113,level-02B,run-010,sub-cp037_ses-20210113_level-02B_run-010,unknown,unclassified_filename,True,,60779,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-010\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-010/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-02B,run-010,sub-cp037_ses-20210113_level-02B_run-010,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-03B_run-002\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,task-ils/sub-cp037/ses-20210113/level-03B_run-002/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,csv,5.066541,sub-cp037,ses-20210113,level-03B,run-002,sub-cp037_ses-20210113_level-03B_run-002,unknown,unclassified_filename,True,,68373,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-03B_run-002\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp037/ses-20210113/level-03B_run-002/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-03B,run-002,sub-cp037_ses-20210113_level-03B_run-002,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-03B_run-005\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp037/ses-20210113/level-03B_run-005/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,csv,4.431129,sub-cp037,ses-20210113,level-03B,run-005,sub-cp037_ses-20210113_level-03B_run-005,unknown,unclassified_filename,True,,61062,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-03B_run-005\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp037/ses-20210113/level-03B_run-005/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-03B,run-005,sub-cp037_ses-20210113_level-03B_run-005,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-03B_run-011\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp037/ses-20210113/level-03B_run-011/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,csv,4.45123,sub-cp037,ses-20210113,level-03B,run-011,sub-cp037_ses-20210113_level-03B_run-011,unknown,unclassified_filename,True,,59712,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-03B_run-011\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp037/ses-20210113/level-03B_run-011/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-03B,run-011,sub-cp037_ses-20210113_level-03B_run-011,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-04B_run-004\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp037/ses-20210113/level-04B_run-004/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,csv,4.897409,sub-cp037,ses-20210113,level-04B,run-004,sub-cp037_ses-20210113_level-04B_run-004,unknown,unclassified_filename,True,,65973,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-04B_run-004\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp037/ses-20210113/level-04B_run-004/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-04B,run-004,sub-cp037_ses-20210113_level-04B_run-004,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-04B_run-006\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp037/ses-20210113/level-04B_run-006/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,csv,5.097256,sub-cp037,ses-20210113,level-04B,run-006,sub-cp037_ses-20210113_level-04B_run-006,unknown,unclassified_filename,True,,67300,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-04B_run-006\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp037/ses-20210113/level-04B_run-006/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-04B,run-006,sub-cp037_ses-20210113_level-04B_run-006,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-04B_run-009\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,task-ils/sub-cp037/ses-20210113/level-04B_run-009/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,csv,4.827092,sub-cp037,ses-20210113,level-04B,run-009,sub-cp037_ses-20210113_level-04B_run-009,unknown,unclassified_filename,True,,66256,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-04B_run-009\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp037/ses-20210113/level-04B_run-009/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-04B,run-009,sub-cp037_ses-20210113_level-04B_run-009,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-01B_run-001\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp038/ses-20220112/level-01B_run-001/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,csv,4.786266,sub-cp038,ses-20220112,level-01B,run-001,sub-cp038_ses-20220112_level-01B_run-001,unknown,unclassified_filename,True,,63227,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-01B_run-001\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp038/ses-20220112/level-01B_run-001/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,csv,8.8e-05,sub-cp038,ses-20220112,level-01B,run-001,sub-cp038_ses-20220112_level-01B_run-001,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-01B_run-007\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp038/ses-20220112/level-01B_run-007/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,csv,3.392367,sub-cp038,ses-20220112,level-01B,run-007,sub-cp038_ses-20220112_level-01B_run-007,unknown,unclassified_filename,True,,45001,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-01B_run-007\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp038/ses-20220112/level-01B_run-007/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,csv,8.8e-05,sub-cp038,ses-20220112,level-01B,run-007,sub-cp038_ses-20220112_level-01B_run-007,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-01B_run-012\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp038/ses-20220112/level-01B_run-012/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,csv,3.393474,sub-cp038,ses-20220112,level-01B,run-012,sub-cp038_ses-20220112_level-01B_run-012,unknown,unclassified_filename,True,,45145,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-01B_run-012\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp038/ses-20220112/level-01B_run-012/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,csv,8.8e-05,sub-cp038,ses-20220112,level-01B,run-012,sub-cp038_ses-20220112_level-01B_run-012,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-02B_run-003\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp038/ses-20220112/level-02B_run-003/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,csv,4.58744,sub-cp038,ses-20220112,level-02B,run-003,sub-cp038_ses-20220112_level-02B_run-003,unknown,unclassified_filename,True,,60988,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-02B_run-003\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp038/ses-20220112/level-02B_run-003/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,csv,8.8e-05,sub-cp038,ses-20220112,level-02B,run-003,sub-cp038_ses-20220112_level-02B_run-003,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-02B_run-008\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp038/ses-20220112/level-02B_run-008/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,csv,3.951763,sub-cp038,ses-20220112,level-02B,run-008,sub-cp038_ses-20220112_level-02B_run-008,unknown,unclassified_filename,True,,52295,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-02B_run-008\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,task-ils/sub-cp038/ses-20220112/level-02B_run-008/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,csv,8.7e-05,sub-cp038,ses-20220112,level-02B,run-008,sub-cp038_ses-20220112_level-02B_run-008,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-02B_run-010\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,task-ils/sub-cp038/ses-20220112/level-02B_run-010/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,csv,3.783702,sub-cp038,ses-20220112,level-02B,run-010,sub-cp038_ses-20220112_level-02B_run-010,unknown,unclassified_filename,True,,49879,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-02B_run-010\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,task-ils/sub-cp038/ses-20220112/level-02B_run-010/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,csv,8.7e-05,sub-cp038,ses-20220112,level-02B,run-010,sub-cp038_ses-20220112_level-02B_run-010,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-03B_run-002\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,task-ils/sub-cp038/ses-20220112/level-03B_run-002/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,csv,4.25646,sub-cp038,ses-20220112,level-03B,run-002,sub-cp038_ses-20220112_level-03B_run-002,unknown,unclassified_filename,True,,56451,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-03B_run-002\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp038/ses-20220112/level-03B_run-002/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,csv,8.8e-05,sub-cp038,ses-20220112,level-03B,run-002,sub-cp038_ses-20220112_level-03B_run-002,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-03B_run-005\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp038/ses-20220112/level-03B_run-005/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,csv,4.431763,sub-cp038,ses-20220112,level-03B,run-005,sub-cp038_ses-20220112_level-03B_run-005,unknown,unclassified_filename,True,,58940,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-03B_run-005\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp038/ses-20220112/level-03B_run-005/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp038,ses-20220112,level-03B,run-005,sub-cp038_ses-20220112_level-03B_run-005,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp038\ses-20220112\level-03B_run-011\sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp038/ses-20220112/level-03B_run-011/sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp038_ses-20220112_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,csv,3.831628,sub-cp038,ses-20220112,level-03B,run-011,sub-cp038_ses-20220112_level-03B_run-011,unknown,unclassified_filename,True,,51076,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
